Korean,English
그런데 지금 찾으니깐 없어서 혹시 네가 들고 있나 싶어서.,"But now that I'm looking for it, I don't have it so I was wondering if you were holding it."
"아니, 화장실에 다시 가서 있는지 찾아보자.","No, let's go back to the bathroom and look for it."
수화물에 넣었던 내 여행 가방이 어디 갔지?,Where's my travelling suitcase I put in the baggage?
아직 안 나온 거 아니야?,Isn't it on yet?
안내판에서 짐이 다 나왔다고 하는데?,The sign says that all of the baggage has already come out.
다른 사람이 착각해서 가져갔을 수도 있으니 일단 저기에 가서 물어보자.,Maybe someone else got it wrong and took it so let's go over there and ask.
아까 카드를 사용하고 어디에 넣어뒀는지 안 보이네.,I can't see where I put the card after using it.
다시 천천히 확인해보자.,Let's check slowly again.
진짜 안 보이는데 잃어버린 걸까?,I can't see it but does it mean I really lost it?
일단 카드 회사에 전화해서 정지시키자.,Let's call the card company and stop it first.
아까 내가 산 입장권을 어디에 넣어뒀는지 기억나?,Do you remember where I put the tickets I bought earlier?
"아니, 네가 잘 보관하겠다고 했잖아.","No, you said you will keep it safe."
분명히 가방 안에 넣어뒀는데 안 보이는데 어떡하지?,I definitely put it in my bag but I can't see it so what should we do?
지금 입장해야 하는데 잃어버리면 어떡해!,We have to go in now but how could you lose it!
아까 밥 먹는다고 헤드폰을 잠깐 식탁 위에 올려놨는데 사라졌어.,I put my headphones on the table for a while because I was eating but they were gone.
나도 봤었는데 어디 갔지?,"I saw it too, but where can it possibly go?"
떨어트렸을 수도 있으니깐 주변에 찾아보자.,You might have dropped it so let's look around.
내 헤드폰 빨간색인데 같이 찾아봐 줄 수 있어?,My headphones are red and do you mind looking for them together?
잠깐 아이스크림 사러 갔다 온 사이에 자전거가 사라졌어.,My bike was gone while I momentarily went to buy ice cream.
자물쇠로 묶어놓지 않았어?,Didn't you lock it up?
"빌린 자전거인데 통째로 사라져버렸어, 어떡해?",It's a rented bike and it's gone now so what do I do?
일단 주변을 살펴보고 없으면 자전거 값 줘야 하지 않을까?,I think we should look around and pay for the bike if we can't find it.
내 방에 있던 지갑 안에 현금이 사라졌어.,The cash is gone in the wallet in my room.
나도 노트북이 사라져서 지금 찾고 있어.,I'm looking for my laptop as well now because it's gone.
이 정도면 경찰에게 신고하는 게 좋을 것 같아.,I think we'd better report it to the police.
같이 가서 신고하고 도둑을 잡아달라고 하자.,Let's go report it together and ask them to catch the thief.
어제 승진한 기념으로 오늘 저녁은 내가 살게!,I'll treat you dinner tonight to celebrate my promotion yesterday!
"정말? 고마워, 밥 맛있게 잘 먹었어.","Really? Thank you, I enjoyed the meal."
"잠깐만, 분명 옆에 놔뒀는데 내 가방이 어디 갔지?","Wait, I definitely left my bag by my side but where did it go?"
"큰일 났어, 우리 가방도 다 사라졌어!","We're in trouble, all our bags are gone!"
선물로 주려고 했던 상품권이 사라졌어.,The gift certificate I was going to give you as a gift is gone.
아직 못 찾은 걸 수도 있으니깐 다시 확인해보자.,Maybe we haven't found it yet so let's check it out again.
못 찾으면 새로 사러 가야 할 거 같아.,"If I can't find it, I think I'll have to buy a new one."
일단 찾아보고 분실물 센터에 한 번 가보자.,Let's look it up and go to the Lost and Found Center.
나 어제 시내에서 지갑을 잃어버린 거 알지?,"You know I lost my wallet in town yesterday, right?"
"그래, 결국 못 찾았다며?","Yeah, I heard that you couldn't find it in the end."
방금 경찰서에서 전화 왔는데 지갑이랑 신분증을 발견했는데 카드나 돈은 다 없어졌나 봐.,"I just got a call from the police station, and I found my wallet and ID but I think my card and money are gone."
어디서 발견했는지 물어보지.,You should have asked where they found it.
브라질에서는 분실되는 일이 많다고 해서 일부러 허리에 차는 가방을 들고 왔는데도 소용이 없었어.,I heard that there are many cases of losing personal belongings in Brazil so I'd brought a waist-bag on purpose but it was still no use.
설마 가방을 훔쳐 간 거야?,Did they steal the bag?
칼로 가방 밑을 찢어서 안에 물건을 다 가져갔어.,"No, they ripped under my bag with a knife and took everything inside."
경찰서에 도난 신고는 했어?,Did you report the theft at the police station?
여권까지 훔쳐 갔는데 귀국할 때 어떻게 하지? ,"They even stole my passport, so what should I do when I return home?"
대사관에 가서 다시 발급받아야 할 것 같아.,I think you'll have to go to the embassy and get it issued again.
나랑 같이 대사관에 가주지 않을래?,Would you go to the embassy with me?
"알겠어, 미리 들고 가야 할 건 없는지 찾아보고 가자.","Okay, let's see if there's anything we need to bring in advance."
일주일 전에 산 카메라가 없어졌어.,The camera I bought a week ago is gone.
아까까지 목에 걸고 있지 않았어?,Didn't you have it around your neck earlier?
가방을 정리하고 그 안에 카메라를 넣어두려고 빼놓은 사이에 없어졌어.,It disappeared when I took it out for a moment while I was organizing my bag.
"그새 누가 훔쳐 갔나 봐, 너 혹시 여행자 보험에 가입했어?",Someone must have stolen it but did you get any traveler's insurance?
이 길을 따라서 가면 박물관이 있다고 들었는데 아무리 가도 안 보이네요.,I heard that there is a museum along this street but I can't see it no matter how long I go.
박물관을 지나쳐서 여기까지 온 거 같네요.,I think you passed the museum and came all the way here.
네? 그러면 다시 돌아가야 하나요?,What? Then do I have to go back?
돌아가는 길에 빨간색 큰 표지판 근처에 있어요.,It's near a big red sign on your way back.
지도에 표시된 동물원이 여기가 맞나요?,Is the zoo marked on the map right here?
"아니요, 동물원은 여기서 건물 3개를 지난 다음, 오른쪽으로 돌면 보여요.","No, if you pass 3 buildings from here and turn right, then there will be the zoo."
"감사합니다, 동물원이 최근에 이전했나요?","Thank you, but has the zoo been relocated recently?"
"아니요, 항상 지도에 표시된 곳에 있었습니다.","No, it's always been where it's marked on the map."
버스정류장에서 1번 버스를 타려고 하는데 정류장이 안 보이네요.,I want to take bus number 1 at the bus stop but I can't see the bus stop.
지금 이 도로가 공사 예정이라 한 달 동안은 다른 곳에서 버스를 타셔야 합니다.,This road is going to be under construction so you have to take a bus somewhere else for a month.
그러면 제가 공중정원에 가려고 하는데 어떻게 갈 수 있을까요?,If I would like to go to the hanging garden then how can I get there?
여기서 택시를 타면 10분 만에 도착합니다.,"If you take a taxi from here, you'll be there in 10 minutes."
지금 20분 동안 예약한 숙소 위치를 찾고 있어요.,I'm looking for the accommodation that I booked for about 20 minutes.
주소를 보여주면 제가 도와드릴게요.,"If you show me the address, I'll help you to find it."
"감사합니다, 주소를 메모지에 적어놨어요.","Thank you, I wrote down the address on the memo."
여기가 숙소 위치 근처인데 조금만 더 가면 숙소가 보일 거예요.,"This is near the location of the accommodation, so you'll see it a little further away."
구글에서 표시된 레스토랑이 여기라고 되어있는데 보이지 않네요.,The restaurant marked on Google says we're here but I can't see it.
그 레스토랑은 다음 사거리까지 가야 있어요.,The restaurant will be at the next intersection.
계속 헤매고 있었는데 알려줘서 금방 찾아갈 수 있겠어요.,I've been wandering around but I'll be able to find it thanks to you.
유명한 레스토랑이라 손님이 많을 수도 있어요.,There might have a lot of customers because it's a famous restaurant.
